timestamp,vin,vehSpeed,vehRPM,vehSysPwrMod,vehGearPos,vehBrakePos,vehAccelPos,vehCoolantTemp,vehBMSPackSOC,vehBMSPackSOCV
2026-06-27 12:35:15.400272+00:00,MH01TEST0001,553.0,1352.0,2,5.0,45.0,96.0,90.0,649.0,0.0
2026-06-27 12:35:25.400272+00:00,MH01TEST0001,32.0,1486.0,2,1.0,31.0,14.0,92.0,733.0,0.0
2026-06-27 12:35:35.400272+00:00,MH01TEST0001,651.0,1387.0,2,3.0,16.0,16.0,85.0,391.0,0.0
2026-06-27 12:35:45.400272+00:00,MH01TEST0001,585.0,1249.0,2,1.0,12.0,5.0,84.0,872.0,0.0
2026-06-27 12:35:55.400272+00:00,MH01TEST0001,146.0,2633.0,2,5.0,19.0,10.0,80.0,484.0,0.0
2026-06-27 12:36:05.400272+00:00,MH01TEST0001,491.0,2590.0,2,3.0,10.0,83.0,87.0,791.0,0.0
2026-06-27 12:36:15.400272+00:00,MH01TEST0001,401.0,1380.0,2,4.0,19.0,53.0,89.0,719.0,0.0
2026-06-27 12:36:25.400272+00:00,MH01TEST0001,22.0,2045.0,2,2.0,31.0,39.0,94.0,771.0,0.0
2026-06-27 12:36:35.400272+00:00,MH01TEST0001,741.0,2720.0,2,5.0,39.0,23.0,96.0,628.0,0.0
2026-06-27 12:36:45.400272+00:00,MH01TEST0001,575.0,1796.0,2,1.0,24.0,86.0,81.0,531.0,1.0
2026-06-27 12:36:55.400272+00:00,MH01TEST0001,248.0,2775.0,2,1.0,22.0,48.0,97.0,642.0,0.0
2026-06-27 12:37:05.400272+00:00,MH01TEST0001,12.0,1289.0,2,3.0,9.0,74.0,78.0,714.0,0.0
2026-06-27 12:37:15.400272+00:00,MH01TEST0001,73.0,1219.0,2,3.0,25.0,47.0,89.0,787.0,0.0
2026-06-27 12:37:25.400272+00:00,MH01TEST0001,606.0,867.0,2,4.0,44.0,20.0,99.0,542.0,0.0
2026-06-27 12:37:35.400272+00:00,MH01TEST0001,119.0,2152.0,2,5.0,33.0,16.0,89.0,744.0,0.0
2026-06-27 12:37:45.400272+00:00,MH01TEST0001,410.0,741.0,2,2.0,44.0,8.0,96.0,279.0,0.0
2026-06-27 12:37:55.400272+00:00,MH01TEST0001,718.0,1109.0,2,5.0,25.0,2.0,85.0,409.0,0.0
2026-06-27 12:38:05.400272+00:00,MH01TEST0001,743.0,2033.0,2,4.0,27.0,17.0,96.0,223.0,0.0
2026-06-27 12:38:15.400272+00:00,MH01TEST0001,214.0,1713.0,2,3.0,5.0,63.0,91.0,517.0,0.0
2026-06-27 12:38:25.400272+00:00,MH01TEST0001,52.0,1139.0,2,2.0,35.0,49.0,86.0,443.0,0.0
2026-06-27 12:38:35.400272+00:00,MH01TEST0001,395.0,1879.0,2,4.0,45.0,66.0,90.0,745.0,0.0
2026-06-27 12:38:45.400272+00:00,MH01TEST0001,673.0,2943.0,2,1.0,22.0,35.0,75.0,785.0,0.0
2026-06-27 12:38:55.400272+00:00,MH01TEST0001,499.0,2961.0,2,1.0,28.0,27.0,78.0,430.0,0.0
2026-06-27 12:39:05.400272+00:00,MH01TEST0001,53.0,947.0,2,4.0,40.0,83.0,93.0,529.0,0.0
2026-06-27 12:39:15.400272+00:00,MH01TEST0001,520.0,2432.0,2,2.0,17.0,86.0,96.0,798.0,0.0
2026-06-27 12:39:25.400272+00:00,MH01TEST0001,275.0,1739.0,2,4.0,41.0,46.0,94.0,277.0,0.0
2026-06-27 12:39:35.400272+00:00,MH01TEST0001,180.0,1771.0,2,3.0,17.0,87.0,86.0,620.0,0.0
2026-06-27 12:39:45.400272+00:00,MH01TEST0001,344.0,1607.0,2,3.0,38.0,55.0,99.0,223.0,0.0
2026-06-27 12:39:55.400272+00:00,MH01TEST0001,698.0,2624.0,2,3.0,38.0,70.0,82.0,205.0,0.0
2026-06-27 12:40:05.400272+00:00,MH01TEST0001,772.0,1234.0,2,1.0,12.0,38.0,75.0,569.0,0.0
2026-06-27 12:40:15.400272+00:00,MH01TEST0001,112.0,2044.0,2,2.0,33.0,1.0,79.0,877.0,0.0
2026-06-27 12:40:25.400272+00:00,MH01TEST0001,449.0,2422.0,2,4.0,1.0,75.0,95.0,373.0,0.0
2026-06-27 12:40:35.400272+00:00,MH01TEST0001,609.0,1653.0,2,2.0,37.0,48.0,77.0,661.0,0.0
2026-06-27 12:40:45.400272+00:00,MH01TEST0001,207.0,2180.0,2,4.0,32.0,68.0,83.0,647.0,0.0
2026-06-27 12:40:55.400272+00:00,MH01TEST0001,218.0,972.0,2,5.0,1.0,35.0,86.0,669.0,0.0
2026-06-27 12:41:05.400272+00:00,MH01TEST0001,193.0,2369.0,2,1.0,20.0,68.0,91.0,407.0,0.0
2026-06-27 12:41:15.400272+00:00,MH01TEST0001,167.0,1398.0,2,1.0,42.0,96.0,90.0,606.0,0.0
2026-06-27 12:41:25.400272+00:00,MH01TEST0001,710.0,890.0,2,4.0,44.0,77.0,97.0,510.0,0.0
2026-06-27 12:41:35.400272+00:00,MH01TEST0001,174.0,1379.0,2,2.0,17.0,82.0,92.0,454.0,0.0
2026-06-27 12:41:45.400272+00:00,MH01TEST0001,180.0,1511.0,2,2.0,42.0,39.0,81.0,298.0,1.0
2026-06-27 12:41:55.400272+00:00,MH01TEST0001,100.0,2182.0,2,5.0,44.0,54.0,75.0,384.0,0.0
2026-06-27 12:42:05.400272+00:00,MH01TEST0001,99.0,1895.0,2,5.0,26.0,11.0,99.0,484.0,0.0
2026-06-27 12:42:15.400272+00:00,MH01TEST0001,622.0,2616.0,2,5.0,6.0,92.0,95.0,270.0,1.0
2026-06-27 12:42:25.400272+00:00,MH01TEST0001,230.0,1681.0,2,4.0,18.0,81.0,75.0,598.0,0.0
2026-06-27 12:42:35.400272+00:00,MH01TEST0001,641.0,2739.0,2,1.0,33.0,51.0,76.0,520.0,0.0
2026-06-27 12:42:45.400272+00:00,MH01TEST0001,468.0,793.0,2,2.0,35.0,34.0,77.0,571.0,0.0
2026-06-27 12:42:55.400272+00:00,MH01TEST0001,686.0,1447.0,2,4.0,49.0,55.0,75.0,393.0,0.0
2026-06-27 12:43:05.400272+00:00,MH01TEST0001,443.0,1146.0,2,5.0,35.0,69.0,87.0,271.0,0.0
2026-06-27 12:43:15.400272+00:00,MH01TEST0001,611.0,1579.0,2,2.0,32.0,97.0,87.0,259.0,0.0
2026-06-27 12:43:25.400272+00:00,MH01TEST0001,647.0,2873.0,2,1.0,34.0,98.0,92.0,802.0,0.0
2026-06-27 12:43:35.400272+00:00,MH01TEST0001,48.0,1011.0,2,4.0,37.0,31.0,79.0,285.0,0.0
2026-06-27 12:43:45.400272+00:00,MH01TEST0001,448.0,1073.0,2,1.0,42.0,70.0,98.0,699.0,0.0
2026-06-27 12:43:55.400272+00:00,MH01TEST0001,363.0,1638.0,2,5.0,49.0,95.0,76.0,812.0,0.0
2026-06-27 12:44:05.400272+00:00,MH01TEST0001,230.0,2659.0,2,2.0,28.0,90.0,96.0,304.0,0.0
2026-06-27 12:44:15.400272+00:00,MH01TEST0001,361.0,718.0,2,1.0,11.0,62.0,86.0,849.0,0.0
2026-06-27 12:44:25.400272+00:00,MH01TEST0001,330.0,2590.0,2,4.0,25.0,1.0,99.0,277.0,0.0
2026-06-27 12:44:35.400272+00:00,MH01TEST0001,393.0,2492.0,2,2.0,44.0,4.0,78.0,292.0,0.0
2026-06-27 12:44:45.400272+00:00,MH01TEST0001,654.0,1599.0,2,3.0,25.0,60.0,86.0,321.0,0.0
2026-06-27 12:44:55.400272+00:00,MH01TEST0001,660.0,798.0,2,5.0,48.0,10.0,88.0,310.0,0.0
2026-06-27 12:45:05.400272+00:00,MH01TEST0001,501.0,1773.0,2,3.0,44.0,9.0,85.0,487.0,0.0
2026-06-27 12:45:15.400272+00:00,MH01TEST0001,568.0,2312.0,2,2.0,42.0,99.0,75.0,299.0,0.0
2026-06-27 12:45:25.400272+00:00,MH01TEST0001,767.0,2595.0,2,2.0,18.0,87.0,89.0,371.0,0.0
2026-06-27 12:45:35.400272+00:00,MH01TEST0001,509.0,1064.0,2,3.0,43.0,32.0,94.0,462.0,0.0
2026-06-27 12:45:45.400272+00:00,MH01TEST0001,295.0,2265.0,2,4.0,42.0,96.0,92.0,360.0,0.0
2026-06-27 12:45:55.400272+00:00,MH01TEST0001,65.0,1976.0,2,4.0,21.0,55.0,91.0,273.0,0.0
2026-06-27 12:46:05.400272+00:00,MH01TEST0001,442.0,2624.0,2,1.0,25.0,3.0,97.0,639.0,0.0
2026-06-27 12:46:15.400272+00:00,MH01TEST0001,185.0,2333.0,2,3.0,31.0,65.0,78.0,625.0,0.0
2026-06-27 12:46:25.400272+00:00,MH01TEST0001,475.0,2442.0,2,2.0,4.0,13.0,89.0,283.0,0.0
2026-06-27 12:46:35.400272+00:00,MH01TEST0001,20.0,2666.0,2,2.0,0.0,34.0,91.0,312.0,0.0
2026-06-27 12:46:45.400272+00:00,MH01TEST0001,678.0,2289.0,2,5.0,22.0,83.0,97.0,349.0,0.0
2026-06-27 12:46:55.400272+00:00,MH01TEST0001,755.0,1607.0,2,5.0,30.0,98.0,99.0,584.0,0.0
2026-06-27 12:47:05.400272+00:00,MH01TEST0001,116.0,2799.0,2,3.0,14.0,68.0,85.0,840.0,0.0
2026-06-27 12:47:15.400272+00:00,MH01TEST0001,655.0,1980.0,2,2.0,43.0,30.0,75.0,495.0,0.0
2026-06-27 12:47:25.400272+00:00,MH01TEST0001,325.0,2592.0,2,5.0,26.0,98.0,94.0,282.0,0.0
2026-06-27 12:47:35.400272+00:00,MH01TEST0001,33.0,936.0,2,5.0,1.0,1.0,96.0,221.0,0.0
2026-06-27 12:47:45.400272+00:00,MH01TEST0001,727.0,1111.0,2,4.0,42.0,75.0,99.0,355.0,0.0
2026-06-27 12:47:55.400272+00:00,MH01TEST0001,752.0,1958.0,2,3.0,24.0,69.0,93.0,594.0,0.0
2026-06-27 12:48:05.400272+00:00,MH01TEST0001,34.0,2420.0,2,4.0,8.0,59.0,76.0,835.0,0.0
2026-06-27 12:48:15.400272+00:00,MH01TEST0001,474.0,2887.0,2,2.0,29.0,25.0,99.0,247.0,0.0
2026-06-27 12:48:25.400272+00:00,MH01TEST0001,658.0,899.0,2,1.0,23.0,53.0,92.0,746.0,0.0
2026-06-27 12:48:35.400272+00:00,MH01TEST0001,631.0,2678.0,2,5.0,2.0,24.0,99.0,557.0,0.0
2026-06-27 12:48:45.400272+00:00,MH01TEST0001,332.0,1679.0,2,2.0,29.0,0.0,97.0,513.0,0.0
2026-06-27 12:48:55.400272+00:00,MH01TEST0001,687.0,2885.0,2,4.0,34.0,73.0,93.0,434.0,0.0
2026-06-27 12:49:05.400272+00:00,MH01TEST0001,663.0,1612.0,2,2.0,38.0,78.0,97.0,878.0,0.0
2026-06-27 12:49:15.400272+00:00,MH01TEST0001,90.0,2814.0,2,5.0,11.0,22.0,88.0,472.0,0.0
2026-06-27 12:49:25.400272+00:00,MH01TEST0001,7.0,1164.0,2,3.0,47.0,38.0,96.0,428.0,0.0
2026-06-27 12:49:35.400272+00:00,MH01TEST0001,81.0,1488.0,2,3.0,41.0,93.0,95.0,508.0,0.0
2026-06-27 12:49:45.400272+00:00,MH01TEST0001,292.0,2857.0,2,3.0,27.0,10.0,81.0,615.0,0.0
2026-06-27 12:49:55.400272+00:00,MH01TEST0001,87.0,2964.0,2,5.0,20.0,91.0,89.0,374.0,0.0
2026-06-27 12:50:05.400272+00:00,MH01TEST0001,62.0,917.0,2,5.0,46.0,54.0,85.0,342.0,0.0
2026-06-27 12:50:15.400272+00:00,MH01TEST0001,207.0,1034.0,2,3.0,22.0,51.0,81.0,806.0,0.0
2026-06-27 12:50:25.400272+00:00,MH01TEST0001,522.0,711.0,2,1.0,16.0,36.0,87.0,521.0,0.0
2026-06-27 12:50:35.400272+00:00,MH01TEST0001,419.0,2850.0,2,2.0,24.0,54.0,96.0,511.0,0.0
2026-06-27 12:50:45.400272+00:00,MH01TEST0001,219.0,1442.0,2,5.0,38.0,60.0,99.0,371.0,0.0
2026-06-27 12:50:55.400272+00:00,MH01TEST0001,760.0,1920.0,2,5.0,29.0,2.0,79.0,876.0,0.0
2026-06-27 12:51:05.400272+00:00,MH01TEST0001,562.0,2978.0,2,5.0,38.0,1.0,81.0,704.0,0.0
2026-06-27 12:51:15.400272+00:00,MH01TEST0001,507.0,2629.0,2,5.0,19.0,83.0,81.0,869.0,0.0
2026-06-27 12:51:25.400272+00:00,MH01TEST0001,755.0,1308.0,2,1.0,27.0,16.0,91.0,328.0,0.0
2026-06-27 12:51:35.400272+00:00,MH01TEST0001,628.0,1558.0,2,3.0,17.0,94.0,93.0,221.0,0.0
2026-06-27 12:51:45.400272+00:00,MH01TEST0001,101.0,2610.0,2,1.0,8.0,53.0,93.0,820.0,0.0
2026-06-27 12:51:55.400272+00:00,MH01TEST0001,29.0,1837.0,2,1.0,21.0,26.0,93.0,782.0,1.0
2026-06-27 12:52:05.400272+00:00,MH01TEST0001,691.0,1098.0,2,2.0,19.0,60.0,78.0,827.0,0.0
2026-06-27 12:52:15.400272+00:00,MH01TEST0001,326.0,2865.0,2,3.0,43.0,34.0,83.0,393.0,0.0
2026-06-27 12:52:25.400272+00:00,MH01TEST0001,47.0,2048.0,2,3.0,14.0,8.0,96.0,737.0,0.0
2026-06-27 12:52:35.400272+00:00,MH01TEST0001,381.0,2486.0,2,3.0,47.0,93.0,76.0,228.0,0.0
2026-06-27 12:52:45.400272+00:00,MH01TEST0001,304.0,2904.0,2,5.0,48.0,63.0,87.0,820.0,0.0
2026-06-27 12:52:55.400272+00:00,MH01TEST0001,344.0,2106.0,2,5.0,7.0,94.0,95.0,890.0,0.0
2026-06-27 12:53:05.400272+00:00,MH01TEST0001,343.0,2347.0,2,1.0,32.0,84.0,98.0,411.0,0.0
2026-06-27 12:53:15.400272+00:00,MH01TEST0001,251.0,2675.0,2,2.0,35.0,32.0,78.0,453.0,0.0
2026-06-27 12:53:25.400272+00:00,MH01TEST0001,391.0,2955.0,2,4.0,45.0,28.0,97.0,236.0,0.0
2026-06-27 12:53:35.400272+00:00,MH01TEST0001,393.0,1934.0,2,2.0,48.0,65.0,77.0,554.0,0.0
2026-06-27 12:53:45.400272+00:00,MH01TEST0001,781.0,2021.0,2,3.0,14.0,52.0,98.0,835.0,0.0
2026-06-27 12:53:55.400272+00:00,MH01TEST0001,554.0,2238.0,2,3.0,28.0,7.0,79.0,549.0,0.0
2026-06-27 12:54:05.400272+00:00,MH01TEST0001,620.0,2961.0,2,1.0,21.0,90.0,79.0,603.0,0.0
2026-06-27 12:54:15.400272+00:00,MH01TEST0001,6.0,1737.0,2,3.0,26.0,53.0,82.0,833.0,0.0
2026-06-27 12:54:25.400272+00:00,MH01TEST0001,247.0,2625.0,2,2.0,28.0,70.0,95.0,230.0,0.0
2026-06-27 12:54:35.400272+00:00,MH01TEST0001,786.0,1338.0,2,3.0,31.0,93.0,87.0,467.0,0.0
2026-06-27 12:54:45.400272+00:00,MH01TEST0001,215.0,2489.0,2,2.0,17.0,20.0,96.0,743.0,0.0
2026-06-27 12:54:55.400272+00:00,MH01TEST0001,407.0,956.0,2,1.0,13.0,94.0,75.0,652.0,0.0
2026-06-27 12:55:05.400272+00:00,MH01TEST0001,690.0,2743.0,2,2.0,22.0,96.0,98.0,425.0,0.0
2026-06-27 12:55:15.400272+00:00,MH01TEST0001,510.0,1482.0,2,4.0,47.0,59.0,93.0,565.0,0.0
2026-06-27 12:55:25.400272+00:00,MH01TEST0001,705.0,2152.0,2,2.0,29.0,34.0,91.0,866.0,0.0
2026-06-27 12:55:35.400272+00:00,MH01TEST0001,131.0,1024.0,2,5.0,38.0,64.0,83.0,803.0,0.0
2026-06-27 12:55:45.400272+00:00,MH01TEST0001,408.0,1519.0,2,3.0,1.0,82.0,84.0,889.0,0.0
2026-06-27 12:55:55.400272+00:00,MH01TEST0001,508.0,920.0,2,2.0,4.0,10.0,85.0,246.0,1.0
2026-06-27 12:56:05.400272+00:00,MH01TEST0001,275.0,1915.0,2,5.0,16.0,45.0,89.0,621.0,0.0
2026-06-27 12:56:15.400272+00:00,MH01TEST0001,459.0,2969.0,2,1.0,0.0,10.0,94.0,879.0,0.0
2026-06-27 12:56:25.400272+00:00,MH01TEST0001,795.0,1220.0,2,3.0,0.0,78.0,78.0,835.0,0.0
2026-06-27 12:56:35.400272+00:00,MH01TEST0001,589.0,1318.0,2,5.0,29.0,53.0,96.0,625.0,0.0
2026-06-27 12:56:45.400272+00:00,MH01TEST0001,252.0,2488.0,2,5.0,24.0,92.0,99.0,449.0,0.0
2026-06-27 12:56:55.400272+00:00,MH01TEST0001,51.0,1133.0,2,5.0,23.0,48.0,91.0,232.0,0.0
2026-06-27 12:57:05.400272+00:00,MH01TEST0001,146.0,1091.0,2,1.0,30.0,90.0,93.0,392.0,0.0
2026-06-27 12:57:15.400272+00:00,MH01TEST0001,217.0,1196.0,2,3.0,41.0,79.0,95.0,720.0,0.0
2026-06-27 12:57:25.400272+00:00,MH01TEST0001,704.0,2027.0,2,1.0,4.0,80.0,83.0,711.0,0.0
2026-06-27 12:57:35.400272+00:00,MH01TEST0001,216.0,1858.0,2,3.0,37.0,72.0,83.0,361.0,0.0
2026-06-27 12:57:45.400272+00:00,MH01TEST0001,649.0,1932.0,2,1.0,12.0,32.0,97.0,591.0,0.0
2026-06-27 12:57:55.400272+00:00,MH01TEST0001,219.0,763.0,2,2.0,34.0,23.0,77.0,716.0,0.0
2026-06-27 12:58:05.400272+00:00,MH01TEST0001,534.0,2245.0,2,4.0,40.0,91.0,92.0,217.0,0.0
2026-06-27 12:58:15.400272+00:00,MH01TEST0001,421.0,1421.0,2,5.0,49.0,90.0,95.0,366.0,0.0
2026-06-27 12:58:25.400272+00:00,MH01TEST0001,766.0,2449.0,2,2.0,42.0,15.0,83.0,444.0,1.0
2026-06-27 12:58:35.400272+00:00,MH01TEST0001,453.0,2616.0,2,3.0,33.0,17.0,83.0,848.0,0.0
2026-06-27 12:58:45.400272+00:00,MH01TEST0001,740.0,952.0,2,3.0,19.0,26.0,98.0,206.0,0.0
2026-06-27 12:58:55.400272+00:00,MH01TEST0001,769.0,1377.0,2,4.0,15.0,5.0,79.0,256.0,0.0
2026-06-27 12:59:05.400272+00:00,MH01TEST0001,598.0,2137.0,2,4.0,40.0,64.0,83.0,416.0,0.0
2026-06-27 12:59:15.400272+00:00,MH01TEST0001,502.0,1102.0,2,5.0,8.0,92.0,92.0,858.0,0.0
2026-06-27 12:59:25.400272+00:00,MH01TEST0001,688.0,1652.0,2,2.0,13.0,74.0,82.0,527.0,0.0
2026-06-27 12:59:35.400272+00:00,MH01TEST0001,797.0,1505.0,2,3.0,13.0,12.0,93.0,323.0,1.0
2026-06-27 12:59:45.400272+00:00,MH01TEST0001,197.0,2112.0,2,2.0,35.0,5.0,75.0,453.0,0.0
2026-06-27 12:59:55.400272+00:00,MH01TEST0001,450.0,2410.0,2,1.0,49.0,90.0,84.0,645.0,0.0
2026-06-27 13:00:05.400272+00:00,MH01TEST0001,112.0,2296.0,2,4.0,27.0,26.0,92.0,566.0,0.0
2026-06-27 13:00:15.400272+00:00,MH01TEST0001,83.0,1430.0,2,3.0,44.0,80.0,97.0,343.0,0.0
2026-06-27 13:00:25.400272+00:00,MH01TEST0001,536.0,2046.0,2,3.0,22.0,36.0,77.0,220.0,0.0
2026-06-27 13:00:35.400272+00:00,MH01TEST0001,38.0,2544.0,2,3.0,43.0,77.0,88.0,683.0,0.0
2026-06-27 13:00:45.400272+00:00,MH01TEST0001,571.0,2385.0,2,1.0,32.0,84.0,76.0,864.0,0.0
2026-06-27 13:00:55.400272+00:00,MH01TEST0001,656.0,2512.0,2,4.0,39.0,87.0,79.0,731.0,0.0
2026-06-27 13:01:05.400272+00:00,MH01TEST0001,133.0,1896.0,2,1.0,0.0,0.0,91.0,347.0,0.0
2026-06-27 13:01:15.400272+00:00,MH01TEST0001,544.0,2037.0,2,1.0,44.0,29.0,87.0,202.0,0.0
2026-06-27 13:01:25.400272+00:00,MH01TEST0001,316.0,1764.0,2,4.0,8.0,88.0,99.0,258.0,1.0
2026-06-27 13:01:35.400272+00:00,MH01TEST0001,714.0,2108.0,2,2.0,17.0,59.0,95.0,729.0,0.0
2026-06-27 13:01:45.400272+00:00,MH01TEST0001,728.0,1359.0,2,5.0,14.0,33.0,76.0,624.0,0.0
2026-06-27 13:01:55.400272+00:00,MH01TEST0001,462.0,1757.0,2,5.0,42.0,90.0,96.0,562.0,1.0
2026-06-27 13:02:05.400272+00:00,MH01TEST0001,449.0,1227.0,2,5.0,34.0,61.0,93.0,669.0,0.0
2026-06-27 13:02:15.400272+00:00,MH01TEST0001,568.0,1859.0,2,1.0,8.0,2.0,80.0,557.0,0.0
2026-06-27 13:02:25.400272+00:00,MH01TEST0001,462.0,2299.0,2,3.0,35.0,93.0,80.0,424.0,0.0
2026-06-27 13:02:35.400272+00:00,MH01TEST0001,596.0,2506.0,2,5.0,13.0,81.0,96.0,241.0,0.0
2026-06-27 13:02:45.400272+00:00,MH01TEST0001,155.0,2300.0,2,1.0,34.0,6.0,96.0,840.0,0.0
2026-06-27 13:02:55.400272+00:00,MH01TEST0001,625.0,1101.0,2,5.0,27.0,97.0,75.0,624.0,0.0
2026-06-27 13:03:05.400272+00:00,MH01TEST0001,420.0,1149.0,2,2.0,38.0,54.0,75.0,308.0,0.0
2026-06-27 13:03:15.400272+00:00,MH01TEST0001,601.0,1559.0,2,2.0,44.0,95.0,75.0,670.0,0.0
2026-06-27 13:03:25.400272+00:00,MH01TEST0001,418.0,2935.0,2,3.0,3.0,22.0,79.0,320.0,0.0
2026-06-27 13:03:35.400272+00:00,MH01TEST0001,245.0,764.0,2,3.0,32.0,12.0,99.0,851.0,0.0
2026-06-27 13:03:45.400272+00:00,MH01TEST0001,71.0,2243.0,2,5.0,5.0,70.0,99.0,790.0,0.0
2026-06-27 13:03:55.400272+00:00,MH01TEST0001,420.0,1376.0,2,5.0,46.0,9.0,96.0,281.0,0.0
2026-06-27 13:04:05.400272+00:00,MH01TEST0001,785.0,1921.0,2,4.0,42.0,81.0,89.0,514.0,1.0
2026-06-27 13:04:15.400272+00:00,MH01TEST0001,28.0,899.0,2,3.0,47.0,29.0,85.0,255.0,0.0
2026-06-27 13:04:25.400272+00:00,MH01TEST0001,457.0,2634.0,2,2.0,17.0,24.0,78.0,591.0,0.0
2026-06-27 13:04:35.400272+00:00,MH01TEST0001,357.0,2707.0,2,2.0,30.0,61.0,91.0,750.0,0.0
2026-06-27 13:04:45.400272+00:00,MH01TEST0001,5.0,1818.0,2,4.0,28.0,85.0,75.0,737.0,0.0
2026-06-27 13:04:55.400272+00:00,MH01TEST0001,434.0,2493.0,2,2.0,3.0,80.0,98.0,484.0,0.0
2026-06-27 13:05:05.400272+00:00,MH01TEST0001,618.0,1794.0,2,3.0,25.0,17.0,85.0,532.0,0.0
2026-06-27 13:05:15.400272+00:00,MH01TEST0001,593.0,2372.0,2,2.0,26.0,76.0,87.0,633.0,0.0
2026-06-27 13:05:25.400272+00:00,MH01TEST0001,782.0,1294.0,2,5.0,31.0,48.0,85.0,823.0,0.0
2026-06-27 13:05:35.400272+00:00,MH01TEST0001,423.0,1431.0,2,3.0,12.0,63.0,98.0,241.0,0.0
2026-06-27 13:05:45.400272+00:00,MH01TEST0001,471.0,1059.0,2,3.0,3.0,13.0,88.0,356.0,0.0
2026-06-27 13:05:55.400272+00:00,MH01TEST0001,772.0,1744.0,2,5.0,1.0,47.0,95.0,273.0,0.0
2026-06-27 13:06:05.400272+00:00,MH01TEST0001,255.0,2336.0,2,5.0,38.0,30.0,92.0,542.0,0.0
2026-06-27 13:06:15.400272+00:00,MH01TEST0001,638.0,2497.0,2,1.0,35.0,24.0,95.0,202.0,0.0
2026-06-27 13:06:25.400272+00:00,MH01TEST0001,150.0,2641.0,2,1.0,6.0,37.0,78.0,318.0,0.0
2026-06-27 13:06:35.400272+00:00,MH01TEST0001,289.0,1139.0,2,5.0,45.0,9.0,83.0,516.0,0.0
2026-06-27 13:06:45.400272+00:00,MH01TEST0001,538.0,2258.0,2,4.0,34.0,69.0,82.0,366.0,0.0
2026-06-27 13:06:55.400272+00:00,MH01TEST0001,463.0,1321.0,2,5.0,9.0,70.0,77.0,500.0,0.0
2026-06-27 13:07:05.400272+00:00,MH01TEST0001,156.0,1548.0,2,2.0,20.0,31.0,76.0,629.0,0.0
2026-06-27 13:07:15.400272+00:00,MH01TEST0001,527.0,1552.0,2,2.0,48.0,66.0,83.0,736.0,0.0
2026-06-27 13:07:25.400272+00:00,MH01TEST0001,462.0,2024.0,2,3.0,24.0,52.0,99.0,621.0,0.0
2026-06-27 13:07:35.400272+00:00,MH01TEST0001,736.0,2052.0,2,1.0,0.0,60.0,93.0,754.0,0.0
2026-06-27 13:07:45.400272+00:00,MH01TEST0001,481.0,1995.0,2,1.0,33.0,65.0,85.0,466.0,0.0
2026-06-27 13:07:55.400272+00:00,MH01TEST0001,707.0,849.0,2,4.0,48.0,66.0,95.0,613.0,0.0
2026-06-27 13:08:05.400272+00:00,MH01TEST0001,769.0,2854.0,2,5.0,18.0,78.0,91.0,206.0,0.0
2026-06-27 13:08:15.400272+00:00,MH01TEST0001,70.0,2660.0,2,2.0,42.0,60.0,77.0,836.0,0.0
2026-06-27 13:08:25.400272+00:00,MH01TEST0001,57.0,1591.0,2,1.0,2.0,29.0,82.0,513.0,0.0
2026-06-27 13:08:35.400272+00:00,MH01TEST0001,402.0,2014.0,2,5.0,3.0,91.0,89.0,280.0,0.0
2026-06-27 13:08:45.400272+00:00,MH01TEST0001,399.0,1079.0,2,3.0,48.0,5.0,78.0,388.0,1.0
2026-06-27 13:08:55.400272+00:00,MH01TEST0001,444.0,2159.0,2,4.0,16.0,62.0,84.0,221.0,0.0
2026-06-27 13:09:05.400272+00:00,MH01TEST0001,595.0,2716.0,2,3.0,26.0,23.0,79.0,896.0,1.0
2026-06-27 13:09:15.400272+00:00,MH01TEST0001,252.0,2835.0,2,4.0,12.0,15.0,78.0,655.0,0.0
2026-06-27 13:09:25.400272+00:00,MH01TEST0001,141.0,2757.0,2,5.0,37.0,54.0,75.0,604.0,0.0
2026-06-27 13:09:35.400272+00:00,MH01TEST0001,544.0,826.0,2,1.0,18.0,54.0,84.0,502.0,0.0
2026-06-27 13:09:45.400272+00:00,MH01TEST0001,310.0,811.0,2,3.0,26.0,87.0,92.0,819.0,0.0
2026-06-27 13:09:55.400272+00:00,MH01TEST0001,743.0,2394.0,2,5.0,46.0,65.0,91.0,489.0,0.0
2026-06-27 13:10:05.400272+00:00,MH01TEST0001,50.0,1155.0,2,5.0,40.0,65.0,99.0,683.0,0.0
2026-06-27 13:10:15.400272+00:00,MH01TEST0001,567.0,1134.0,2,5.0,48.0,51.0,77.0,694.0,0.0
2026-06-27 13:10:25.400272+00:00,MH01TEST0001,580.0,2163.0,2,3.0,28.0,60.0,77.0,263.0,0.0
2026-06-27 13:10:35.400272+00:00,MH01TEST0001,216.0,837.0,2,2.0,1.0,58.0,76.0,355.0,0.0
2026-06-27 13:10:45.400272+00:00,MH01TEST0001,70.0,2514.0,2,5.0,6.0,3.0,79.0,543.0,0.0
2026-06-27 13:10:55.400272+00:00,MH01TEST0001,254.0,1111.0,2,5.0,14.0,65.0,86.0,583.0,0.0
2026-06-27 13:11:05.400272+00:00,MH01TEST0001,316.0,2095.0,2,4.0,32.0,49.0,95.0,864.0,0.0
2026-06-27 13:11:15.400272+00:00,MH01TEST0001,783.0,2150.0,2,3.0,46.0,87.0,91.0,848.0,0.0
