timestamp,vin,vehSpeed,vehRPM,vehSysPwrMod,vehGearPos,vehBrakePos,vehAccelPos,vehCoolantTemp,vehBMSPackSOC,vehBMSPackSOCV
2026-06-27 13:20:15.400272+00:00,MH01TEST0001,517.0,2974.0,2,3.0,33.0,78.0,91.0,552.0,0.0
2026-06-27 13:20:25.400272+00:00,MH01TEST0001,385.0,2108.0,2,1.0,1.0,53.0,99.0,441.0,0.0
2026-06-27 13:20:35.400272+00:00,MH01TEST0001,666.0,2119.0,2,3.0,8.0,1.0,78.0,210.0,0.0
2026-06-27 13:20:45.400272+00:00,MH01TEST0001,650.0,2104.0,2,1.0,28.0,41.0,82.0,821.0,0.0
2026-06-27 13:20:55.400272+00:00,MH01TEST0001,351.0,2728.0,2,4.0,28.0,78.0,79.0,684.0,0.0
2026-06-27 13:21:05.400272+00:00,MH01TEST0001,482.0,1580.0,2,5.0,42.0,35.0,93.0,841.0,0.0
2026-06-27 13:21:15.400272+00:00,MH01TEST0001,610.0,1675.0,2,3.0,36.0,29.0,95.0,608.0,0.0
2026-06-27 13:21:25.400272+00:00,MH01TEST0001,524.0,2001.0,2,5.0,3.0,4.0,92.0,601.0,0.0
2026-06-27 13:21:35.400272+00:00,MH01TEST0001,388.0,1984.0,2,2.0,4.0,18.0,97.0,887.0,0.0
2026-06-27 13:21:45.400272+00:00,MH01TEST0001,730.0,2967.0,2,1.0,19.0,98.0,98.0,277.0,0.0
2026-06-27 13:21:55.400272+00:00,MH01TEST0001,706.0,1113.0,2,2.0,3.0,79.0,89.0,790.0,0.0
2026-06-27 13:22:05.400272+00:00,MH01TEST0001,52.0,1684.0,2,5.0,8.0,7.0,94.0,381.0,0.0
2026-06-27 13:22:15.400272+00:00,MH01TEST0001,437.0,1184.0,2,4.0,13.0,96.0,77.0,738.0,0.0
2026-06-27 13:22:25.400272+00:00,MH01TEST0001,667.0,2638.0,2,2.0,19.0,2.0,84.0,754.0,0.0
